playerId,name,status,age,origin_team,origin_comp,origin_median,origin_matches,raw_probability,scouting_score
104934,Erion Avdija,STAYED,21.0,SpVgg Unterhaching,regionalliga_bayern,0.28719256,15,0.9686723,99.7
75233,Santiago Silva,STAYED,26.0,CA Boston River,primera_division_paraguay,0.4,24,0.93747336,98.9
217773,Matija Gocmanac,STAYED,22.0,FK Vojvodina Novi Sad,super_liga_srbije,0.34917809,15,0.7262782,97.0
75802,Bill Lathouwers,STAYED,26.0,RWD Molenbeek,challenger_pro_league,0.34851325,49,0.65633523,95.9
37246,Petr Mikulec,STAYED,26.0,FK Mlada Boleslav,chance_liga,0.345279435,22,0.6339435,95.5
77461,Jiri Letacek,STAYED,27.0,FC Banik Ostrau,chance_liga,0.345279435,62,0.6335799,95.4
55897,Yohei Takaoka,STAYED,29.0,Yokohama F. Marinos,j1_league,0.614975735,86,0.44623056,91.7
32298,Mads Hedenstad,STAYED,25.0,Lillestrøm SK,eliteserien,0.5777367099999999,107,0.422262,91.5
52321,Ivor Pandur,STAYED,25.0,Fortuna Sittard,eredivisie,0.6917069149999999,47,0.41976655,91.4
117330,Sebastian Maier,STAYED,30.0,SpVgg Hankofen-Hailing,regionalliga_bayern,0.28719256,52,0.3708077,89.8
122714,Nejc Dermastija,STAYED,22.0,NS Mura,prva_liga,0.383098135,16,0.36875588,89.6
